,PLAYER,TEAM,GP,W,L,MIN,REB,Contested REB,Contested REB%,REB Chances,REB Chance%,Deferred REB Chances,Adjusted REB Chance%,AVG REB Distance
488,Tre Jones,SAS,63,18,45,29.2,3.6,0.5,14.3,6.7,53.1,0.6,58.2,9.6
489,Tre Mann,OKC,64,29,35,17.7,2.2,0.4,16.8,4.2,53.0,0.4,57.9,8.0
490,Trendon Watford,POR,59,26,33,18.9,3.8,1.3,34.1,6.5,58.5,0.5,63.0,5.6
491,Trent Forrest,ATL,20,7,13,12.3,1.6,0.2,9.7,2.6,59.6,0.2,63.3,6.8
492,Trevelin Queen,IND,7,2,5,10.0,2.4,1.3,52.9,3.6,68.0,0.1,70.8,6.8
493,Trevor Hudgins,HOU,5,0,5,5.7,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
494,Trevor Keels,NYK,3,3,0,2.7,0.7,0.0,0.0,0.7,100.0,0.0,100.0,10.7
495,Trey Lyles,SAC,70,42,28,16.8,4.0,1.4,35.5,7.3,55.3,0.6,60.0,5.2
496,Trey Murphy III,NOP,75,37,38,30.5,3.6,1.1,30.7,6.3,56.8,0.4,61.1,7.7
497,Troy Brown Jr.,LAL,72,37,35,24.6,4.0,1.1,26.8,6.9,58.6,0.8,65.8,7.3
498,Ty Jerome,GSW,44,21,23,18.5,1.8,0.3,15.4,3.3,53.1,0.3,58.2,9.0
499,TyTy Washington Jr.,HOU,30,5,25,13.7,1.4,0.1,9.5,2.5,56.8,0.1,60.0,9.1
500,Tyler Dorsey,DAL,3,2,1,2.7,0.7,0.0,0.0,1.0,66.7,0.0,66.7,9.6
501,Tyler Herro,MIA,64,34,30,35.3,5.5,0.8,14.6,9.0,60.9,0.7,65.8,7.9
502,Tyrese Haliburton,IND,56,28,28,33.6,3.7,0.4,11.2,6.3,58.1,0.3,60.7,10.6
503,Tyrese Martin,ATL,13,8,5,3.5,0.5,0.1,16.7,1.1,42.9,0.1,46.2,8.2
504,Tyrese Maxey,PHI,59,38,21,33.5,2.9,0.3,11.6,5.3,54.6,0.4,59.3,9.2
505,Tyus Jones,MEM,77,49,28,24.1,2.5,0.2,7.9,4.1,60.0,0.2,63.2,9.7
506,Udoka Azubuike,UTA,32,16,16,8.0,2.8,1.1,38.9,4.8,59.2,0.3,63.8,4.3
507,Udonis Haslem,MIA,6,3,3,7.9,1.3,0.5,37.5,4.0,33.3,0.2,34.8,7.7
508,Usman Garuba,HOU,72,18,54,13.0,4.1,2.0,48.6,7.7,52.8,0.7,57.6,4.9
509,Vernon Carey Jr.,WAS,11,8,3,2.6,1.0,0.6,63.6,1.5,64.7,0.1,68.8,4.5
510,Victor Oladipo,MIA,40,22,18,26.4,3.1,0.5,16.8,6.2,50.4,0.5,55.1,8.7
511,Vince Williams Jr.,MEM,12,6,6,4.4,0.6,0.1,14.3,1.2,50.0,0.1,53.8,4.3
512,Vit Krejci,ATL,26,13,13,5.4,0.7,0.1,16.7,1.2,58.1,0.1,64.3,6.8
513,Vlatko Cancar,DEN,56,37,19,14.8,2.2,0.6,25.6,3.6,59.6,0.2,63.7,7.0
514,Walker Kessler,UTA,74,34,40,23.0,8.4,4.6,54.7,15.2,55.2,1.1,59.6,4.1
515,Wendell Carter Jr.,ORL,55,26,29,29.8,8.7,3.9,44.9,15.3,57.3,1.4,63.2,4.7
516,Wendell Moore Jr.,MIN,27,14,13,5.5,0.6,0.3,41.2,1.2,53.1,0.1,56.7,6.1
517,Wenyen Gabriel,LAL,64,34,30,15.2,4.2,2.8,66.3,8.1,52.3,0.6,56.7,4.9
518,Wesley Matthews,MIL,48,35,13,15.2,2.1,0.8,35.6,3.9,53.4,0.3,58.0,8.7
519,Will Barton,TOR,52,25,27,17.9,2.5,0.4,16.3,4.2,59.7,0.3,64.2,6.5
520,Willy Hernangomez,NOP,38,23,15,12.0,4.7,2.3,48.9,8.4,56.1,0.9,62.7,4.5
521,Xavier Cooks,WAS,6,1,5,3.7,1.2,0.7,57.1,1.8,63.6,0.0,63.6,7.3
522,Xavier Moon,LAC,3,1,2,6.0,1.0,0.3,33.3,1.7,60.0,0.0,60.0,6.1
523,Xavier Sneed,CHA,2,0,2,11.9,1.5,0.0,0.0,1.5,100.0,0.0,100.0,7.5
524,Xavier Tillman,MEM,59,38,21,19.5,5.0,2.3,45.6,9.4,53.2,0.5,56.2,5.9
525,Yuta Watanabe,BKN,55,28,27,16.1,2.4,0.7,29.5,4.6,51.8,0.4,56.4,6.8
526,Zach Collins,SAS,61,19,42,22.9,6.4,3.1,48.5,13.4,47.4,1.0,51.1,4.8
527,Zach LaVine,CHI,73,36,37,36.1,4.5,0.7,15.5,8.3,54.2,0.7,58.9,7.4
528,Zeke Nnaji,DEN,49,33,16,13.7,2.6,1.2,46.8,5.4,47.4,0.3,50.6,5.5
529,Ziaire Williams,MEM,36,21,15,14.7,2.1,0.5,25.3,3.7,56.0,0.2,59.5,7.2
530,Zion Williamson,NOP,29,17,12,33.0,7.0,3.0,43.6,11.1,62.7,0.8,67.3,5.5
