,PLAYER,TEAM,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,eFG%
498,Udonis Haslem,MIA,6,3,3,7.9,0.0,0.0,0.2,0.0,0.0,0.0,-,0.0
499,Usman Garuba,HOU,61,15,46,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,Vernon Carey Jr.,WAS,11,8,3,2.6,0.0,0.0,0.0,-,-,-,-,-
501,Victor Oladipo,MIA,37,22,15,27.0,3.3,1.4,3.5,38.5,0.6,1.8,33.8,46.9
502,Vince Williams Jr.,MEM,11,6,5,4.7,0.0,0.0,0.0,-,0.0,0.0,-,-
503,Vit Krejci,ATL,23,11,12,5.4,0.3,0.1,0.3,50.0,0.1,0.2,50.0,66.7
504,Vlatko Cancar,DEN,50,33,17,16.0,0.2,0.1,0.3,30.8,0.1,0.1,42.9,42.3
505,Walker Kessler,UTA,65,31,34,22.4,0.0,0.0,0.0,-,0.0,0.0,-,-
506,Wendell Carter Jr.,ORL,46,20,26,29.8,1.0,0.5,1.2,43.4,0.0,0.1,33.3,44.3
507,Wendell Moore Jr.,MIN,26,14,12,5.6,0.1,0.0,0.2,25.0,0.0,0.1,50.0,37.5
508,Wenyen Gabriel,LAL,55,28,27,14.8,0.1,0.0,0.0,50.0,0.0,0.0,50.0,75.0
509,Wesley Matthews,MIL,40,30,10,15.4,0.4,0.2,0.4,40.0,0.1,0.3,40.0,53.3
510,Will Barton,TOR,46,21,25,18.3,2.1,0.8,2.5,34.2,0.4,1.4,30.8,43.0
511,Willy Hernangomez,NOP,34,19,15,13.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
512,Xavier Tillman,MEM,48,30,18,17.6,0.4,0.2,0.4,50.0,0.0,0.1,0.0,50.0
513,Yuta Watanabe,BKN,46,24,22,17.7,0.1,0.1,0.3,18.8,0.0,0.1,0.0,18.8
514,Zach Collins,SAS,56,17,39,22.1,0.2,0.1,0.3,26.7,0.0,0.1,25.0,30.0
515,Zach LaVine,CHI,63,30,33,36.0,7.1,2.9,7.7,38.0,1.3,3.8,33.5,46.4
516,Zeke Nnaji,DEN,44,29,15,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,Ziaire Williams,MEM,35,21,14,14.7,1.1,0.5,1.1,44.7,0.2,0.4,42.9,52.6
518,Zion Williamson,NOP,29,17,12,33.0,0.5,0.2,0.8,31.8,0.0,0.1,25.0,34.1
