,PLAYER,TEAM,GP,W,L,MIN,REB,Contested REB,Contested REB%,REB Chances,REB Chance%,Deferred REB Chances,Adjusted REB Chance%,AVG REB Distance
488,Tyler Dorsey,DAL,3,2,1,2.7,0.7,0.0,0.0,1.0,66.7,0.0,66.7,9.6
489,Tyler Herro,MIA,53,28,25,35.4,5.6,0.9,15.8,9.2,60.9,0.7,65.9,7.8
490,Tyrese Haliburton,IND,54,28,26,33.7,3.7,0.4,10.6,6.3,58.2,0.3,60.9,10.6
491,Tyrese Martin,ATL,13,8,5,3.5,0.5,0.1,16.7,1.1,42.9,0.1,46.2,8.2
492,Tyrese Maxey,PHI,46,30,16,32.9,2.7,0.3,11.9,5.2,52.7,0.4,57.5,9.0
493,Tyus Jones,MEM,65,39,26,23.2,2.2,0.2,6.9,3.6,61.4,0.1,63.6,9.9
494,Udoka Azubuike,UTA,26,14,12,5.9,2.2,1.0,44.6,3.7,58.9,0.3,64.4,4.1
495,Udonis Haslem,MIA,6,3,3,7.9,1.3,0.5,37.5,4.0,33.3,0.2,34.8,7.7
496,Usman Garuba,HOU,59,14,45,13.3,4.4,2.1,47.1,8.2,53.7,0.6,58.2,5.0
497,Vernon Carey Jr.,WAS,11,8,3,2.6,1.0,0.6,63.6,1.5,64.7,0.1,68.8,4.5
498,Victor Oladipo,MIA,34,20,14,27.4,3.3,0.6,18.9,6.5,50.5,0.6,55.5,8.5
499,Vince Williams Jr.,MEM,11,6,5,4.7,0.6,0.1,14.3,1.3,50.0,0.1,53.8,4.3
500,Vit Krejci,ATL,22,11,11,5.6,0.6,0.1,14.3,1.1,56.0,0.0,58.3,7.2
501,Vlatko Cancar,DEN,48,33,15,16.5,2.4,0.6,26.3,4.1,58.5,0.3,62.6,7.1
502,Walker Kessler,UTA,63,30,33,22.2,8.1,4.5,55.6,14.7,55.6,1.0,59.6,4.2
503,Wendell Carter Jr.,ORL,44,19,25,29.6,8.8,4.0,45.1,15.3,57.4,1.4,63.1,4.7
504,Wendell Moore Jr.,MIN,25,13,12,5.8,0.6,0.2,37.5,1.2,51.6,0.1,55.2,6.4
505,Wenyen Gabriel,LAL,52,26,26,14.9,3.9,2.5,63.5,7.5,52.1,0.6,56.4,4.9
506,Wesley Matthews,MIL,39,29,10,15.6,2.2,0.8,37.9,4.2,53.4,0.3,58.0,9.1
507,Will Barton,TOR,44,20,24,18.6,2.6,0.4,15.0,4.4,58.5,0.3,63.1,6.3
508,Willy Hernangomez,NOP,33,18,15,13.2,5.2,2.5,49.4,9.0,57.0,1.0,64.2,4.5
509,Xavier Tillman,MEM,46,28,18,17.3,4.6,2.1,45.1,8.5,54.2,0.4,57.0,6.0
510,Yuta Watanabe,BKN,46,24,22,17.7,2.6,0.8,29.2,5.1,51.3,0.4,56.1,6.9
511,Zach Collins,SAS,52,15,37,22.0,6.1,2.9,48.1,12.9,47.3,0.9,51.0,4.7
512,Zach LaVine,CHI,61,28,33,35.9,4.7,0.8,16.0,8.6,54.7,0.7,59.4,7.4
513,Zeke Nnaji,DEN,43,29,14,13.5,2.4,1.2,49.0,5.4,44.2,0.4,47.7,5.6
514,Ziaire Williams,MEM,34,20,14,15.1,2.1,0.5,23.3,3.8,56.6,0.2,59.3,7.2
515,Zion Williamson,NOP,29,17,12,33.0,7.0,3.0,43.6,11.1,62.7,0.8,67.3,5.5
