,PLAYER,TEAM,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,eFG%
498,Vernon Carey Jr.,WAS,11,8,3,2.6,0.0,0.0,0.0,-,-,-,-,-
499,Victor Oladipo,MIA,36,21,15,27.2,3.3,1.4,3.6,38.0,0.6,1.8,32.8,46.1
500,Vince Williams Jr.,MEM,11,6,5,4.7,0.0,0.0,0.0,-,0.0,0.0,-,-
501,Vit Krejci,ATL,22,11,11,5.6,0.4,0.1,0.3,50.0,0.1,0.2,50.0,66.7
502,Vlatko Cancar,DEN,49,33,16,16.3,0.2,0.1,0.3,30.8,0.1,0.1,42.9,42.3
503,Walker Kessler,UTA,64,31,33,22.3,0.0,0.0,0.0,-,0.0,0.0,-,-
504,Wendell Carter Jr.,ORL,45,20,25,29.9,1.0,0.5,1.2,44.2,0.0,0.1,33.3,45.2
505,Wendell Moore Jr.,MIN,25,13,12,5.8,0.1,0.0,0.2,25.0,0.0,0.1,50.0,37.5
506,Wenyen Gabriel,LAL,54,27,27,14.8,0.1,0.0,0.0,50.0,0.0,0.0,50.0,75.0
507,Wesley Matthews,MIL,39,29,10,15.6,0.4,0.2,0.4,40.0,0.1,0.3,40.0,53.3
508,Will Barton,TOR,45,20,25,18.5,2.2,0.9,2.5,34.2,0.4,1.4,30.8,43.0
509,Willy Hernangomez,NOP,34,19,15,13.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
510,Xavier Tillman,MEM,47,29,18,17.5,0.4,0.2,0.4,50.0,0.0,0.1,0.0,50.0
511,Yuta Watanabe,BKN,46,24,22,17.7,0.1,0.1,0.3,18.8,0.0,0.1,0.0,18.8
512,Zach Collins,SAS,55,16,39,21.9,0.2,0.1,0.3,26.7,0.0,0.1,25.0,30.0
513,Zach LaVine,CHI,63,30,33,36.0,7.1,2.9,7.7,38.0,1.3,3.8,33.5,46.4
514,Zeke Nnaji,DEN,44,29,15,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,Ziaire Williams,MEM,34,20,14,15.1,1.2,0.5,1.1,45.9,0.2,0.4,46.2,54.1
516,Zion Williamson,NOP,29,17,12,33.0,0.5,0.2,0.8,31.8,0.0,0.1,25.0,34.1
