,PLAYER,TEAM,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,eFG%
498,Udonis Haslem,MIA,6,3,3,7.9,0.0,0.0,0.2,0.0,0.0,0.0,-,0.0
499,Usman Garuba,HOU,65,17,48,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,Vernon Carey Jr.,WAS,11,8,3,2.6,0.0,0.0,0.0,-,-,-,-,-
501,Victor Oladipo,MIA,38,22,16,26.7,3.2,1.3,3.4,38.2,0.6,1.7,33.3,46.6
502,Vince Williams Jr.,MEM,11,6,5,4.7,0.0,0.0,0.0,-,0.0,0.0,-,-
503,Vit Krejci,ATL,23,11,12,5.4,0.3,0.1,0.3,50.0,0.1,0.2,50.0,66.7
504,Vlatko Cancar,DEN,51,34,17,15.7,0.2,0.1,0.3,30.8,0.1,0.1,42.9,42.3
505,Walker Kessler,UTA,67,33,34,22.7,0.0,0.0,0.0,-,0.0,0.0,-,-
506,Wendell Carter Jr.,ORL,49,21,28,30.0,1.0,0.5,1.1,41.1,0.0,0.1,25.0,42.0
507,Wendell Moore Jr.,MIN,27,14,13,5.5,0.1,0.0,0.2,20.0,0.0,0.1,50.0,30.0
508,Wenyen Gabriel,LAL,58,29,29,15.4,0.1,0.0,0.0,50.0,0.0,0.0,50.0,75.0
509,Wesley Matthews,MIL,41,30,11,15.4,0.4,0.1,0.4,37.5,0.1,0.3,36.4,50.0
510,Will Barton,TOR,49,23,26,17.9,2.0,0.8,2.4,32.8,0.4,1.4,29.4,41.2
511,Willy Hernangomez,NOP,34,19,15,13.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
512,Xavier Cooks,WAS,1,0,1,5.5,0.0,0.0,0.0,-,-,-,-,-
513,Xavier Tillman,MEM,52,33,19,18.3,0.3,0.2,0.3,50.0,0.0,0.1,0.0,50.0
514,Yuta Watanabe,BKN,48,24,24,17.2,0.1,0.1,0.3,18.8,0.0,0.1,0.0,18.8
515,Zach Collins,SAS,58,18,40,22.5,0.2,0.1,0.3,26.7,0.0,0.1,25.0,30.0
516,Zach LaVine,CHI,67,33,34,36.4,7.1,2.9,7.7,37.7,1.3,3.9,33.8,46.2
517,Zeke Nnaji,DEN,45,30,15,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,Ziaire Williams,MEM,36,21,15,14.7,1.1,0.5,1.1,43.6,0.2,0.4,42.9,51.3
519,Zion Williamson,NOP,29,17,12,33.0,0.5,0.2,0.8,31.8,0.0,0.1,25.0,34.1
