,PLAYER,TEAM,GP,W,L,MIN,REB,Contested REB,Contested REB%,REB Chances,REB Chance%,Deferred REB Chances,Adjusted REB Chance%,AVG REB Distance
488,Trey Lyles,SAC,68,41,27,16.9,4.0,1.4,36.2,7.3,54.7,0.6,59.6,5.3
489,Trey Murphy III,NOP,74,36,38,30.4,3.6,1.1,30.8,6.3,57.1,0.4,61.4,7.7
490,Troy Brown Jr.,LAL,70,35,35,24.9,4.1,1.1,27.0,7.0,58.7,0.8,66.1,7.3
491,Ty Jerome,GSW,44,21,23,18.5,1.8,0.3,15.4,3.3,53.1,0.3,58.2,9.0
492,TyTy Washington Jr.,HOU,30,5,25,13.7,1.4,0.1,9.5,2.5,56.8,0.1,60.0,9.1
493,Tyler Dorsey,DAL,3,2,1,2.7,0.7,0.0,0.0,1.0,66.7,0.0,66.7,9.6
494,Tyler Herro,MIA,63,33,30,35.3,5.5,0.8,14.8,9.0,60.6,0.7,65.4,7.8
495,Tyrese Haliburton,IND,56,28,28,33.6,3.7,0.4,11.2,6.3,58.1,0.3,60.7,10.6
496,Tyrese Martin,ATL,13,8,5,3.5,0.5,0.1,16.7,1.1,42.9,0.1,46.2,8.2
497,Tyrese Maxey,PHI,57,37,20,33.4,2.9,0.3,11.3,5.4,54.5,0.4,59.4,9.2
498,Tyus Jones,MEM,75,48,27,24.2,2.5,0.2,7.0,4.1,60.6,0.2,63.5,9.7
499,Udoka Azubuike,UTA,31,16,15,7.8,2.8,1.1,39.5,4.7,59.3,0.4,64.2,4.1
500,Udonis Haslem,MIA,6,3,3,7.9,1.3,0.5,37.5,4.0,33.3,0.2,34.8,7.7
501,Usman Garuba,HOU,70,17,53,13.3,4.2,2.0,48.6,7.9,52.9,0.7,57.8,4.9
502,Vernon Carey Jr.,WAS,11,8,3,2.6,1.0,0.6,63.6,1.5,64.7,0.1,68.8,4.5
503,Victor Oladipo,MIA,40,22,18,26.4,3.1,0.5,16.8,6.2,50.4,0.5,55.1,8.7
504,Vince Williams Jr.,MEM,11,6,5,4.7,0.6,0.1,14.3,1.3,50.0,0.1,53.8,4.3
505,Vit Krejci,ATL,25,13,12,5.4,0.7,0.1,11.8,1.2,58.6,0.1,63.0,7.1
506,Vlatko Cancar,DEN,54,36,18,15.0,2.2,0.6,25.6,3.7,59.1,0.2,63.2,7.1
507,Walker Kessler,UTA,72,34,38,22.9,8.4,4.6,55.0,15.2,55.0,1.1,59.4,4.1
508,Wendell Carter Jr.,ORL,53,24,29,30.0,8.8,4.0,45.6,15.3,57.4,1.4,63.2,4.7
509,Wendell Moore Jr.,MIN,27,14,13,5.5,0.6,0.3,41.2,1.2,53.1,0.1,56.7,6.1
510,Wenyen Gabriel,LAL,62,32,30,15.2,4.3,2.9,66.8,8.1,52.5,0.6,56.4,4.8
511,Wesley Matthews,MIL,47,34,13,15.5,2.1,0.8,36.0,4.0,53.2,0.3,57.8,8.7
512,Will Barton,TOR,52,25,27,17.9,2.5,0.4,16.3,4.2,59.7,0.3,64.2,6.5
513,Willy Hernangomez,NOP,38,23,15,12.0,4.7,2.3,48.9,8.4,56.1,0.9,62.7,4.5
514,Xavier Cooks,WAS,4,1,3,3.4,1.0,0.8,75.0,1.8,57.1,0.0,57.1,9.8
515,Xavier Moon,LAC,2,1,1,4.3,1.0,0.0,0.0,1.5,66.7,0.0,66.7,6.8
516,Xavier Tillman,MEM,57,37,20,19.1,4.9,2.2,45.0,9.2,53.2,0.5,56.1,5.9
517,Yuta Watanabe,BKN,53,26,27,16.5,2.5,0.7,29.8,4.7,52.4,0.4,57.0,6.8
518,Zach Collins,SAS,60,18,42,22.9,6.4,3.1,48.4,13.4,47.5,1.0,51.1,4.8
519,Zach LaVine,CHI,71,34,37,36.2,4.5,0.7,15.8,8.4,54.5,0.6,59.0,7.5
520,Zeke Nnaji,DEN,48,33,15,13.5,2.5,1.2,46.3,5.4,46.7,0.4,50.0,5.6
521,Ziaire Williams,MEM,36,21,15,14.7,2.1,0.5,25.3,3.7,56.0,0.2,59.5,7.2
522,Zion Williamson,NOP,29,17,12,33.0,7.0,3.0,43.6,11.1,62.7,0.8,67.3,5.5
